"Geography_Code","NM_1504_1_0","NM_1504_1_1","NM_1504_1_10","NM_1504_1_2","NM_1504_1_3","NM_1504_1_4","NM_1504_1_5","NM_1504_1_6","NM_1504_1_7","NM_1504_1_8","NM_1504_1_9"
"N00002470",394,393,0,0,0,0,0,0,0,1,0
"N00002471",322,322,0,0,0,0,0,0,0,0,0
"N00002472",478,476,0,0,0,0,0,0,1,0,1
"N00002473",331,331,0,0,0,0,0,0,0,0,0
"N00002474",373,373,0,0,0,0,0,0,0,0,0
"N00002475",386,384,0,0,0,0,0,0,0,0,2
"N00002476",387,384,0,0,1,0,0,0,0,1,1
"N00002477",312,305,0,0,2,0,0,0,0,0,5
"N00002478",570,555,1,5,9,0,0,0,0,0,0
"N00002479",481,478,0,0,2,0,0,0,0,1,0
"N00002480",659,655,1,0,2,0,0,0,1,0,0
"N00002481",330,327,0,3,0,0,0,0,0,0,0
"N00002482",314,311,0,2,0,1,0,0,0,0,0
"N00002483",332,328,0,2,1,0,0,0,1,0,0
"N00002484",322,321,0,0,1,0,0,0,0,0,0
"N00002485",285,285,0,0,0,0,0,0,0,0,0
"N00002486",446,439,1,0,3,0,0,0,1,1,1
"N00002487",462,455,1,1,2,2,0,0,0,1,0
"N00002488",1345,1334,0,0,6,5,0,0,0,0,0
"N00002489",818,815,0,0,0,0,0,0,0,2,1
"N00002490",387,385,2,0,0,0,0,0,0,0,0
"N00002491",339,330,0,0,0,0,0,0,0,4,5
"N00002492",309,304,0,0,2,0,0,0,0,0,3
"N00002493",319,319,0,0,0,0,0,0,0,0,0
"N00002494",269,265,0,0,0,0,0,0,0,0,4
"N00002495",594,590,0,0,4,0,0,0,0,0,0
"N00002496",360,357,0,0,1,0,0,0,0,1,1
"N00002497",615,613,0,0,2,0,0,0,0,0,0
"N00002498",1256,1239,1,6,6,1,0,0,1,1,1
"N00002499",694,692,0,2,0,0,0,0,0,0,0
"N00002500",603,586,0,5,1,7,0,0,0,4,0
"N00002501",1778,1742,4,1,10,10,0,0,5,5,1
"N00002502",531,524,0,3,1,1,0,0,2,0,0
"N00002503",294,285,6,0,2,0,0,0,1,0,0
"N00002504",285,281,0,2,0,0,0,0,1,0,1
"N00002505",254,245,1,0,0,4,4,0,0,0,0
"N00002506",287,275,1,0,1,4,0,0,2,4,0
"N00002507",304,295,3,0,0,0,1,0,0,5,0
"N00002508",181,174,1,0,0,2,0,0,0,3,1
"N00002509",243,239,0,0,0,4,0,0,0,0,0
"N00002510",555,468,1,0,0,65,0,0,4,10,7
"N00002511",166,154,0,0,1,1,0,0,3,5,2
"N00002512",694,692,1,0,1,0,0,0,0,0,0
"N00002513",321,315,0,0,4,2,0,0,0,0,0
"N00002514",423,421,0,0,0,0,0,0,1,0,1
"N00002515",315,312,0,0,1,0,0,0,2,0,0
"N00002516",371,370,0,0,0,0,0,0,1,0,0
"N00002517",346,341,0,0,3,2,0,0,0,0,0
"N00002518",715,706,1,0,2,0,3,0,0,3,0
"N00002519",336,328,0,1,0,5,0,0,2,0,0
"N00002520",880,871,0,1,0,1,0,0,7,0,0
"N00002521",1352,1326,0,0,8,3,0,5,7,2,1
"N00002522",299,297,0,0,2,0,0,0,0,0,0
"N00002523",340,337,0,0,1,0,0,0,0,0,2
"N00002524",416,413,0,0,1,1,0,0,1,0,0
"N00002525",1801,1711,6,1,8,43,1,0,23,7,1
"N00002526",1103,1033,1,2,11,32,1,1,14,7,1
"N00002527",434,418,2,0,6,2,0,0,4,2,0
"N00002528",300,297,0,0,2,1,0,0,0,0,0
"N00002529",416,415,0,0,1,0,0,0,0,0,0
"N00002530",400,400,0,0,0,0,0,0,0,0,0
"N00002531",487,482,2,0,2,0,0,0,0,0,1
"N00002532",359,353,0,0,3,0,3,0,0,0,0
"N00002533",910,898,1,0,5,3,0,0,0,0,3
"N00002534",433,426,0,0,2,0,5,0,0,0,0
"N00002535",444,444,0,0,0,0,0,0,0,0,0
"N00002536",607,601,2,0,4,0,0,0,0,0,0
"N00002537",1634,1623,0,1,2,4,0,0,0,1,3
"N00002538",705,690,6,0,2,3,0,0,3,1,0
"N00002539",265,264,0,0,0,1,0,0,0,0,0
"N00002540",1969,1927,2,1,7,4,0,0,16,1,11
"N00002541",1232,1204,3,1,6,13,2,0,1,2,0
"N00002542",326,321,0,0,0,1,0,0,0,4,0
"N00002543",265,257,0,0,1,0,0,4,3,0,0
"N00002544",645,609,4,0,4,23,0,0,0,4,1
"N00002545",321,314,0,0,0,7,0,0,0,0,0
"N00002546",255,249,0,0,1,0,0,0,0,5,0
"N00002547",1040,1030,1,0,5,0,2,0,2,0,0
"N00002548",574,567,1,0,1,0,0,0,5,0,0
"N00002549",238,235,0,0,3,0,0,0,0,0,0
"N00002550",269,256,0,0,2,8,0,0,0,3,0
"N00002551",346,335,0,0,0,4,0,0,0,7,0
"N00002552",279,253,0,0,6,14,0,0,0,6,0
"N00002553",248,239,1,0,2,2,0,0,3,1,0
"N00002554",372,343,0,0,0,14,0,0,0,15,0
"N00002555",355,355,0,0,0,0,0,0,0,0,0
"N00002556",320,317,0,0,2,0,0,0,0,0,1
"N00002557",346,339,0,0,0,0,0,0,6,1,0
"N00002558",307,307,0,0,0,0,0,0,0,0,0
"N00002559",316,316,0,0,0,0,0,0,0,0,0
"N00002560",471,457,0,0,0,10,0,0,4,0,0
"N00002561",314,305,0,0,6,3,0,0,0,0,0
"N00002562",347,344,0,0,1,2,0,0,0,0,0
"N00002563",364,350,0,0,3,10,0,0,0,0,1
"N00002564",266,263,0,0,1,1,0,0,1,0,0
"N00002565",288,280,0,0,5,1,0,0,1,1,0
"N00002566",303,300,1,0,1,1,0,0,0,0,0
"N00002567",339,333,0,0,3,2,0,0,0,0,1
"N00002568",309,299,2,0,4,3,0,0,1,0,0
"N00002569",306,304,0,0,1,1,0,0,0,0,0
"N00002570",263,262,0,0,1,0,0,0,0,0,0
"N00002571",338,333,0,0,3,1,0,0,0,0,1
"N00002572",346,343,0,0,1,1,0,0,0,0,1
"N00002573",294,283,0,0,2,1,1,0,2,3,2
"N00002574",298,281,1,0,3,0,0,0,0,5,8
"N00002575",309,309,0,0,0,0,0,0,0,0,0
"N00002576",785,760,3,0,4,0,0,0,3,9,6
"N00002577",536,522,3,0,2,2,0,0,1,1,5
"N00002578",299,295,0,0,3,0,0,0,0,1,0
"N00002579",402,401,0,0,0,0,1,0,0,0,0
"N00002580",306,303,0,0,3,0,0,0,0,0,0
"N00002581",330,328,0,0,2,0,0,0,0,0,0
"N00002582",1465,1454,0,3,6,0,0,0,0,1,1
"N00002583",327,325,1,0,1,0,0,0,0,0,0
"N00002584",350,344,0,1,4,0,0,0,1,0,0
"N00002585",262,259,0,0,3,0,0,0,0,0,0
"N00002586",350,345,0,0,3,0,0,0,1,0,1
"N00002587",836,827,0,6,1,0,0,0,0,1,1
"N00002588",305,305,0,0,0,0,0,0,0,0,0
"N00002589",317,314,0,0,2,0,0,0,0,0,1
"N00002590",1559,1536,4,1,10,1,0,0,1,1,5
"N00002591",1265,1241,6,1,2,6,6,0,1,0,2
"N00002592",492,488,0,0,2,2,0,0,0,0,0
"N00002593",300,293,0,0,0,6,0,0,0,0,1
"N00002594",367,366,0,0,1,0,0,0,0,0,0
"N00002595",399,399,0,0,0,0,0,0,0,0,0
"N00002596",377,373,3,0,0,0,0,0,0,0,1
"N00002597",339,336,1,0,1,1,0,0,0,0,0
"N00002598",263,261,1,0,0,0,0,0,1,0,0
"N00002599",395,387,0,0,6,1,0,0,0,0,1
"N00002600",288,288,0,0,0,0,0,0,0,0,0
"N00002601",364,357,1,0,4,0,0,0,1,0,1
"N00002602",339,339,0,0,0,0,0,0,0,0,0
"N00002603",853,810,4,0,1,15,0,1,10,2,10
"N00002604",328,315,0,0,3,3,3,0,0,4,0
"N00002605",258,230,4,1,2,15,1,0,3,1,1
"N00002606",388,383,1,0,1,1,0,0,2,0,0
"N00002607",175,173,0,0,2,0,0,0,0,0,0
"N00002608",251,235,0,0,0,5,0,0,4,0,7
"N00002609",844,787,4,2,14,18,3,1,9,3,3
"N00002610",292,281,0,0,6,4,0,0,0,0,1
"N00002611",135,134,0,0,0,1,0,0,0,0,0
"N00002612",309,292,0,0,0,7,0,0,9,0,1
"N00002613",678,666,1,0,5,1,1,0,1,0,3
"N00002614",359,353,0,1,2,3,0,0,0,0,0
"N00002615",289,288,1,0,0,0,0,0,0,0,0
"N00002616",342,341,0,0,1,0,0,0,0,0,0
"N00002617",462,462,0,0,0,0,0,0,0,0,0
"N00002618",221,217,2,0,0,0,0,0,1,0,1
"N00002619",599,589,0,0,2,3,0,0,4,0,1
"N00002620",547,492,0,0,4,51,0,0,0,0,0
"N00002621",216,212,0,0,0,3,0,0,0,0,1
"N00002622",314,312,0,0,1,0,0,0,1,0,0
"N00002623",260,260,0,0,0,0,0,0,0,0,0
"N00002624",251,250,0,0,1,0,0,0,0,0,0
"N00002625",332,320,0,0,1,6,0,0,5,0,0
"N00002626",891,873,1,1,3,4,0,0,7,1,1
"N00002627",302,302,0,0,0,0,0,0,0,0,0
"N00002628",922,915,1,1,0,0,0,0,1,2,2
"N00002629",242,242,0,0,0,0,0,0,0,0,0
"N00002630",297,297,0,0,0,0,0,0,0,0,0
"N00002631",320,320,0,0,0,0,0,0,0,0,0
"N00002632",414,413,0,1,0,0,0,0,0,0,0
"N00002633",426,422,2,2,0,0,0,0,0,0,0
"N00002634",311,310,0,0,1,0,0,0,0,0,0
"N00002635",341,340,0,0,1,0,0,0,0,0,0
"N00002636",393,393,0,0,0,0,0,0,0,0,0
"N00002637",499,497,0,0,1,0,0,0,0,1,0
"N00002638",485,484,0,0,0,0,0,0,0,0,1
"N00002639",309,305,0,0,0,0,0,0,2,1,1
"N00002640",343,339,0,0,0,1,0,0,3,0,0
"N00002641",361,352,0,0,0,0,0,0,9,0,0
"N00002642",468,468,0,0,0,0,0,0,0,0,0
"N00002643",392,391,0,0,0,0,0,0,0,1,0
"N00002644",330,328,0,0,1,0,0,0,1,0,0
"N00002645",317,311,0,0,4,0,0,0,1,0,1
"N00002646",351,331,0,0,0,8,0,0,11,0,1
"N00002647",766,750,1,0,6,6,0,0,2,0,1
"N00002648",202,200,0,0,0,0,0,0,0,0,2
"N00002649",496,492,1,0,0,0,0,0,3,0,0
"N00002650",305,305,0,0,0,0,0,0,0,0,0
"N00002651",479,472,0,0,0,0,0,0,6,0,1
"N00002652",297,297,0,0,0,0,0,0,0,0,0
"N00002653",444,423,5,0,3,4,0,0,4,5,0
"N00002654",337,333,0,0,0,3,0,0,1,0,0
"N00002655",280,273,0,0,0,5,1,0,1,0,0
"N00002656",717,695,0,6,4,1,0,0,4,0,7
"N00002657",370,364,0,0,5,0,0,0,0,1,0
"N00002658",429,426,0,0,3,0,0,0,0,0,0
"N00002659",357,352,1,0,0,0,0,0,4,0,0
"N00002660",427,418,1,0,0,7,0,0,1,0,0
"N00002661",490,481,0,3,0,4,0,1,1,0,0
"N00002662",402,396,0,0,0,0,0,0,0,0,6
"N00002663",340,336,0,0,0,3,0,0,0,1,0
"N00002664",298,291,0,0,0,4,0,0,0,0,3
"N00002665",277,277,0,0,0,0,0,0,0,0,0
"N00002666",263,260,0,0,2,1,0,0,0,0,0
"N00002667",778,769,2,0,3,0,1,0,2,1,0
"N00002668",317,314,0,0,1,0,0,0,0,0,2
"N00002669",530,522,1,0,4,0,1,0,0,2,0
"N00002670",1917,1893,8,0,12,0,0,1,0,2,1
"N00002671",1354,1335,2,0,8,2,0,2,0,0,5
"N00002672",333,331,1,0,1,0,0,0,0,0,0
"N00002673",1282,1248,2,1,5,14,0,10,0,0,2
"N00002674",289,284,0,0,0,5,0,0,0,0,0
"N00002675",385,381,0,0,4,0,0,0,0,0,0
"N00002676",708,705,0,0,3,0,0,0,0,0,0
"N00002677",408,407,1,0,0,0,0,0,0,0,0
"N00002678",368,368,0,0,0,0,0,0,0,0,0
"N00002679",534,529,0,0,1,0,0,0,0,2,2
"N00002680",430,427,0,0,2,1,0,0,0,0,0
"N00002681",436,435,0,0,0,0,0,0,0,1,0
"N00002682",457,453,1,0,1,0,0,0,0,0,2
"N00002683",395,393,1,0,1,0,0,0,0,0,0
"N00002684",458,452,0,0,1,4,0,0,1,0,0
"N00002685",385,385,0,0,0,0,0,0,0,0,0
"N00002686",337,336,0,0,0,0,0,0,0,1,0
"N00002687",306,303,0,0,0,0,0,0,3,0,0
"N00002688",375,375,0,0,0,0,0,0,0,0,0
"N00002689",308,306,0,0,0,0,0,0,0,2,0
"N00002690",249,246,0,1,2,0,0,0,0,0,0
"N00002691",325,319,0,0,4,1,0,0,0,1,0
"N00002692",276,275,0,0,1,0,0,0,0,0,0
"N00002693",338,331,0,0,5,0,0,0,0,0,2
"N00002694",319,317,0,0,0,0,0,0,0,1,1
"N00002695",467,462,2,0,2,0,0,0,0,0,1
"N00002696",316,312,1,0,3,0,0,0,0,0,0
"N00002697",367,365,1,0,1,0,0,0,0,0,0
"N00002698",536,523,0,0,7,2,0,0,0,0,4
"N00002699",351,351,0,0,0,0,0,0,0,0,0
"N00002700",529,526,1,0,1,0,0,0,0,0,1
"N00002701",533,532,1,0,0,0,0,0,0,0,0
"N00002702",371,371,0,0,0,0,0,0,0,0,0
"N00002703",614,613,0,0,1,0,0,0,0,0,0
"N00002704",558,558,0,0,0,0,0,0,0,0,0
"N00002705",483,483,0,0,0,0,0,0,0,0,0
"N00002706",437,432,0,0,0,1,0,0,1,0,3
"N00002707",564,562,1,0,0,0,0,0,1,0,0
"N00002708",264,264,0,0,0,0,0,0,0,0,0
"N00002709",468,465,2,0,1,0,0,0,0,0,0
"N00002710",418,414,0,0,3,0,0,0,0,0,1
"N00002711",764,754,7,0,1,0,0,0,1,0,1
"N00002712",373,372,0,0,1,0,0,0,0,0,0
"N00002713",424,421,0,0,0,2,0,0,1,0,0
"N00002714",490,489,0,0,0,0,0,0,1,0,0
"N00002715",424,419,1,0,0,0,0,0,4,0,0
"N00002716",348,344,0,0,3,0,0,0,0,0,1
"N00002717",566,566,0,0,0,0,0,0,0,0,0
"N00002718",473,464,0,0,1,0,0,0,7,1,0
"N00002719",333,331,1,0,1,0,0,0,0,0,0
"N00002720",344,343,0,0,0,1,0,0,0,0,0
"N00002721",363,362,0,0,0,0,0,0,0,0,1
"N00002722",437,436,0,0,0,0,0,0,0,1,0
"N00002723",407,406,0,0,0,1,0,0,0,0,0
"N00002724",230,228,0,0,2,0,0,0,0,0,0
"N00002725",433,421,0,0,4,0,0,0,0,0,8
"N00002726",1345,1272,8,0,10,0,0,0,1,5,49
"N00002727",390,389,0,0,0,0,0,1,0,0,0
"N00002728",1055,1040,0,0,7,0,0,0,0,1,7
"N00002729",293,290,0,0,2,0,0,0,1,0,0
"N00002730",271,270,0,0,0,0,0,0,1,0,0
"N00002731",277,276,0,1,0,0,0,0,0,0,0
"N00002732",307,305,1,0,1,0,0,0,0,0,0
"N00002733",401,390,3,0,1,0,0,0,4,2,1
"N00002734",493,487,0,0,0,6,0,0,0,0,0
"N00002735",431,431,0,0,0,0,0,0,0,0,0
"N00002736",357,354,0,0,2,0,0,0,0,0,1
"N00002737",320,316,1,0,2,1,0,0,0,0,0
"N00002738",456,453,1,0,2,0,0,0,0,0,0
"N00002739",398,397,0,0,0,0,0,0,1,0,0
"N00002740",383,383,0,0,0,0,0,0,0,0,0
"N00002741",456,453,0,0,2,0,0,0,1,0,0
"N00002742",379,375,0,0,3,0,0,0,1,0,0
"N00002743",364,361,0,0,3,0,0,0,0,0,0
"N00002744",267,263,0,0,0,4,0,0,0,0,0
"N00002745",324,318,0,0,6,0,0,0,0,0,0
"N00002746",309,308,1,0,0,0,0,0,0,0,0
"N00002747",262,262,0,0,0,0,0,0,0,0,0
"N00002748",351,350,0,0,0,0,0,0,1,0,0
"N00002749",334,327,0,0,1,5,0,0,0,1,0
"N00002750",261,253,0,0,0,4,0,0,0,4,0
"N00002751",301,300,0,0,0,0,0,0,0,1,0
"N00002752",283,277,0,0,1,5,0,0,0,0,0
"N00002753",524,511,0,0,1,0,0,0,9,0,3
"N00002754",410,399,0,0,4,0,0,0,3,1,3
"N00002755",589,580,0,0,3,4,0,0,1,1,0
"N00002756",315,309,0,0,1,4,0,0,0,0,1
"N00002757",483,478,0,2,0,1,1,0,1,0,0
"N00002758",254,252,0,0,0,2,0,0,0,0,0
"N00002759",337,318,0,0,2,4,0,0,9,4,0
"N00002760",306,306,0,0,0,0,0,0,0,0,0
"N00002761",941,932,0,0,2,0,0,0,6,1,0
"N00002762",364,360,0,0,3,0,0,0,0,0,1
"N00002763",381,373,5,0,3,0,0,0,0,0,0
"N00002764",427,427,0,0,0,0,0,0,0,0,0
"N00002765",371,371,0,0,0,0,0,0,0,0,0
"N00002766",499,499,0,0,0,0,0,0,0,0,0
"N00002767",396,394,0,1,0,0,0,0,0,1,0
"N00002768",362,362,0,0,0,0,0,0,0,0,0
"N00002769",483,481,0,1,1,0,0,0,0,0,0
"N00002770",463,463,0,0,0,0,0,0,0,0,0
"N00002771",272,267,0,0,3,0,0,0,0,1,1
"N00002772",297,295,0,0,0,0,0,2,0,0,0
"N00002773",217,214,0,0,0,0,0,0,0,3,0
"N00002774",640,619,0,0,3,0,0,0,12,6,0
"N00002775",478,465,0,0,5,0,0,0,1,1,6
"N00002776",292,290,0,0,0,0,0,0,0,2,0
"N00002777",237,235,1,0,1,0,0,0,0,0,0
"N00002778",254,244,0,0,0,0,0,4,0,0,6
"N00002779",496,496,0,0,0,0,0,0,0,0,0
"N00002780",345,340,2,0,2,0,0,0,0,0,1
"N00002781",401,399,0,0,2,0,0,0,0,0,0
"N00002782",510,510,0,0,0,0,0,0,0,0,0
"N00002783",390,388,0,0,0,0,0,0,0,2,0
"N00002784",544,543,1,0,0,0,0,0,0,0,0
"N00002785",599,598,1,0,0,0,0,0,0,0,0
"N00002786",503,490,0,1,8,0,0,0,1,2,1
"N00002787",464,458,0,0,3,1,0,0,0,0,2
"N00002788",370,369,0,0,0,0,0,0,1,0,0
"N00002789",539,537,0,0,1,0,0,0,1,0,0
"N00002790",493,493,0,0,0,0,0,0,0,0,0
"N00002791",419,411,1,0,1,1,0,0,5,0,0
"N00002792",479,475,1,0,1,0,1,0,0,0,1
"N00002793",452,451,0,1,0,0,0,0,0,0,0
"N00002794",551,540,1,0,0,0,0,0,1,1,8
"N00002795",539,534,1,0,2,1,0,0,0,1,0
"N00002796",571,569,0,1,0,1,0,0,0,0,0
"N00002797",551,550,1,0,0,0,0,0,0,0,0
"N00002798",415,409,0,0,4,0,0,0,0,0,2
"N00002799",308,308,0,0,0,0,0,0,0,0,0
"N00002800",406,403,0,0,0,0,0,2,1,0,0
"N00002801",486,486,0,0,0,0,0,0,0,0,0
"N00002802",452,445,1,0,0,0,0,0,5,1,0
"N00002803",506,498,3,0,1,0,0,0,0,1,3
"N00002804",412,409,2,0,1,0,0,0,0,0,0
"N00002805",384,384,0,0,0,0,0,0,0,0,0
"N00002806",495,489,1,3,1,0,0,0,0,1,0
"N00002807",402,398,2,0,0,0,0,0,0,2,0
"N00002808",513,513,0,0,0,0,0,0,0,0,0
"N00002809",491,491,0,0,0,0,0,0,0,0,0
"N00002810",325,325,0,0,0,0,0,0,0,0,0
"N00002811",340,339,1,0,0,0,0,0,0,0,0
"N00002812",397,396,1,0,0,0,0,0,0,0,0
"N00002813",449,443,0,1,1,0,0,0,0,4,0
"N00002814",501,452,16,8,7,0,0,0,3,0,15
"N00002815",327,276,18,15,12,0,0,0,0,4,2
"N00002816",358,336,6,0,0,4,0,0,0,0,12
"N00002817",631,593,1,4,4,4,0,0,0,1,24
"N00002818",465,438,3,0,9,0,0,0,0,2,13
"N00002819",448,411,11,1,11,0,0,0,0,0,14
"N00002820",609,602,0,2,2,0,0,0,0,1,2
"N00002821",457,455,1,0,0,0,0,0,1,0,0
"N00002822",393,392,1,0,0,0,0,0,0,0,0
"N00002823",375,375,0,0,0,0,0,0,0,0,0
"N00002824",372,370,0,0,1,0,0,0,1,0,0
"N00002825",654,647,0,0,0,5,0,0,0,2,0
"N00002826",406,405,0,0,0,0,1,0,0,0,0
"N00002827",360,358,0,1,0,1,0,0,0,0,0
"N00002828",344,337,3,0,0,0,0,0,3,1,0
"N00002829",477,474,3,0,0,0,0,0,0,0,0
"N00002830",451,451,0,0,0,0,0,0,0,0,0
"N00002831",472,471,0,1,0,0,0,0,0,0,0
"N00002832",403,398,0,0,1,3,0,0,0,1,0
"N00002833",390,390,0,0,0,0,0,0,0,0,0
"N00002834",632,627,3,0,2,0,0,0,0,0,0
"N00002835",511,509,0,1,0,1,0,0,0,0,0
"N00002836",444,439,0,1,3,1,0,0,0,0,0
"N00002837",333,333,0,0,0,0,0,0,0,0,0
"N00002838",454,454,0,0,0,0,0,0,0,0,0
"N00002839",367,367,0,0,0,0,0,0,0,0,0
"N00002840",1431,1414,2,0,5,1,0,0,1,8,0
"N00002841",519,474,0,45,0,0,0,0,0,0,0
"N00002842",622,604,2,12,0,2,0,0,0,0,2
"N00002843",389,385,2,2,0,0,0,0,0,0,0
"N00002844",413,390,0,23,0,0,0,0,0,0,0
"N00002845",314,305,6,0,0,0,0,0,0,0,3
"N00002846",629,622,2,4,1,0,0,0,0,0,0
"N00002847",644,639,0,4,0,0,0,0,1,0,0
"N00002848",1266,1243,0,9,8,0,0,0,0,1,5
"N00002849",217,212,2,3,0,0,0,0,0,0,0
"N00002850",294,290,0,0,1,0,0,0,0,0,3
"N00002851",401,388,0,11,0,0,0,0,0,0,2
"N00002852",307,304,0,0,1,0,0,0,1,0,1
"N00002853",1040,1008,0,19,7,0,0,0,1,0,5
"N00002854",474,452,0,19,1,0,0,1,0,0,1
"N00002855",454,451,0,0,1,0,0,0,0,0,2
"N00002856",314,313,0,0,1,0,0,0,0,0,0
"N00002857",521,511,3,0,6,0,0,0,1,0,0
"N00002858",440,371,9,0,14,4,0,0,0,13,29
"N00002859",540,517,0,0,5,0,0,0,0,7,11
"N00002860",368,357,2,0,0,0,0,0,2,0,7
"N00002861",421,362,11,0,3,0,0,0,35,0,10
"N00002862",271,267,0,0,3,0,0,0,0,1,0
"N00002863",329,308,1,0,12,5,0,0,0,2,1
"N00002864",347,343,0,0,2,0,0,0,1,1,0
"N00002865",643,636,1,0,4,0,0,0,0,2,0
"N00002866",482,482,0,0,0,0,0,0,0,0,0
"N00002867",573,571,0,0,2,0,0,0,0,0,0
"N00002868",488,485,0,1,1,0,0,0,0,1,0
"N00002869",402,395,1,0,3,0,1,0,0,1,1
"N00002870",587,557,6,9,5,0,0,0,0,4,6
"N00002871",864,793,11,9,18,0,0,0,5,7,21
"N00002872",313,295,1,4,3,0,0,0,0,5,5
"N00002873",298,273,7,2,6,0,0,0,0,4,6
"N00002874",295,263,1,6,1,0,0,0,0,6,18
"N00002875",1081,1079,1,0,0,1,0,0,0,0,0
"N00002876",531,520,3,0,1,0,0,0,6,0,1
"N00002877",297,297,0,0,0,0,0,0,0,0,0
"N00002878",205,205,0,0,0,0,0,0,0,0,0
"N00002879",434,434,0,0,0,0,0,0,0,0,0
"N00002880",438,432,2,0,2,2,0,0,0,0,0
"N00002881",523,523,0,0,0,0,0,0,0,0,0
"N00002882",375,370,1,0,0,4,0,0,0,0,0
"N00002883",478,470,0,0,3,5,0,0,0,0,0
"N00002884",476,476,0,0,0,0,0,0,0,0,0
"N00002885",659,604,8,4,10,0,3,0,1,4,25
"N00002886",823,779,9,0,9,6,0,0,1,5,14
"N00002887",661,650,2,0,2,3,0,0,0,1,3
"N00002888",424,413,3,0,0,3,0,0,0,0,5
"N00002889",324,307,2,0,0,7,0,0,0,0,8
"N00002890",406,406,0,0,0,0,0,0,0,0,0
"N00002891",633,625,0,1,1,3,0,0,0,2,1
"N00002892",500,490,0,0,1,8,0,0,0,0,1
"N00002893",274,273,0,0,0,0,0,0,0,0,1
"N00002894",341,337,0,0,0,0,0,0,0,2,2
"N00002895",502,499,0,0,2,1,0,0,0,0,0
"N00002896",353,351,0,0,1,0,0,0,0,1,0
"N00002897",998,958,14,0,0,5,0,0,5,5,11
"N00002898",302,276,8,0,2,1,0,0,4,0,11
"N00002899",303,300,0,0,0,2,0,0,0,1,0
"N00002900",309,302,0,0,0,4,0,0,3,0,0
"N00002901",277,276,0,0,0,1,0,0,0,0,0
"N00002902",329,315,4,0,1,4,0,0,0,5,0
"N00002903",747,646,30,0,15,1,1,2,1,16,35
"N00002904",422,405,0,1,7,1,0,0,3,3,2
"N00002905",433,419,0,1,1,5,0,0,0,4,3
"N00002906",420,383,10,0,2,1,0,0,7,5,12
"N00002907",634,632,0,0,0,0,0,0,0,2,0
"N00002908",474,474,0,0,0,0,0,0,0,0,0
"N00002909",558,558,0,0,0,0,0,0,0,0,0
"N00002910",716,708,4,0,2,0,0,0,0,2,0
"N00002911",724,718,0,1,5,0,0,0,0,0,0
"N00002912",345,342,0,0,0,1,0,1,0,1,0
"N00002913",309,308,0,0,1,0,0,0,0,0,0
"N00002914",1272,1261,0,0,3,0,5,0,2,0,1
"N00002915",217,217,0,0,0,0,0,0,0,0,0
"N00002916",443,439,1,0,0,0,0,0,0,1,2
"N00002917",308,308,0,0,0,0,0,0,0,0,0
"N00002918",339,339,0,0,0,0,0,0,0,0,0
"N00002919",391,390,0,1,0,0,0,0,0,0,0
"N00002920",375,375,0,0,0,0,0,0,0,0,0
"N00002921",309,306,2,0,1,0,0,0,0,0,0
"N00002922",468,467,0,0,0,0,0,0,0,0,1
"N00002923",351,347,0,0,4,0,0,0,0,0,0
"N00002924",386,382,0,0,3,0,0,0,0,1,0
"N00002925",311,307,0,0,0,3,0,0,1,0,0
"N00002926",368,365,1,1,0,0,0,0,0,1,0
"N00002927",390,390,0,0,0,0,0,0,0,0,0
"N00002928",358,358,0,0,0,0,0,0,0,0,0
"N00002929",727,709,5,0,6,5,0,0,1,0,1
"N00002930",416,414,1,1,0,0,0,0,0,0,0
"N00002931",628,621,0,0,2,2,0,0,0,3,0
"N00002932",393,389,0,3,0,0,1,0,0,0,0
"N00002933",522,514,0,0,3,0,0,0,5,0,0
"N00002934",429,429,0,0,0,0,0,0,0,0,0
"N00002935",402,401,0,1,0,0,0,0,0,0,0
"N00002936",395,393,0,0,1,0,0,0,0,1,0
"N00002937",409,405,1,1,0,0,1,0,0,1,0
"N00002938",420,420,0,0,0,0,0,0,0,0,0
"N00002939",411,404,6,0,1,0,0,0,0,0,0
"N00002940",388,388,0,0,0,0,0,0,0,0,0
"N00002941",312,312,0,0,0,0,0,0,0,0,0
"N00002942",427,426,0,1,0,0,0,0,0,0,0
"N00002943",288,287,0,0,0,0,0,0,1,0,0
"N00002944",633,623,4,1,1,4,0,0,0,0,0
"N00002945",378,374,0,0,0,4,0,0,0,0,0
"N00002946",297,297,0,0,0,0,0,0,0,0,0
"N00002947",396,392,2,0,0,1,0,0,1,0,0
"N00002948",345,334,0,3,0,4,0,0,4,0,0
"N00002949",360,354,0,0,0,4,0,0,0,0,2
"N00002950",396,390,1,0,0,2,0,0,0,3,0
"N00002951",231,230,0,0,0,1,0,0,0,0,0
"N00002952",326,320,0,0,1,5,0,0,0,0,0
"N00002953",226,225,0,0,1,0,0,0,0,0,0
"N00002954",639,633,0,1,0,0,0,0,0,5,0
"N00002955",438,432,1,0,4,0,0,0,1,0,0
"N00002956",358,354,0,0,4,0,0,0,0,0,0
"N00002957",378,377,0,0,0,0,0,0,0,0,1
"N00002958",453,450,0,0,0,0,0,0,2,0,1
"N00002959",546,541,1,0,0,0,0,0,0,0,4
"N00002960",350,348,0,1,0,0,0,0,0,1,0
"N00002961",326,325,0,1,0,0,0,0,0,0,0
"N00002962",374,371,1,1,0,0,0,0,0,1,0
"N00002963",368,365,1,0,1,0,0,0,1,0,0
